pme(mm/a) :
    0.72471    0.73825    0.76490    0.80405    0.85494    0.91761    0.99105    1.07434    1.16696    1.26836    1.38049    1.49930    1.62034    1.74306    1.86465    1.99158    2.11844    2.24411    2.36965    2.49342    2.59713    2.68718    2.76105    2.79788    2.79970    2.76377    2.68224    2.54334    2.35620    2.11539    1.80919    1.44076    1.02189    0.54990    0.02798   -0.48314   -1.14453   -1.98872   -2.85731   -3.64313   -4.33608   -4.92582   -5.38940   -5.69732   -5.85896
dhb(mm/a) :
    4.09574    4.08681    4.06923    4.04333    4.00959    3.96803    3.91939    3.86392    3.80109    3.73112    3.65306    3.56677    3.47093    3.36656    3.25470    3.13534    3.00847    2.87408    2.73218    2.58300    2.42717    2.26494    2.09689    1.92401    1.74706    1.56697    1.38485    1.20198    1.01950    0.83888    0.66183    0.49011    0.32578    0.17249    0.04220   -1.61963   -1.83697   -2.05111   -2.24722   -2.41501   -2.55401   -2.66285   -2.74099   -2.78824   -2.81045
